 VARIABLES = "z","`r_M(z)","N^2(z)","f(z)"
0.367003E+00  -.496446E+00  -.407747E+01  0.100000E+01  0.999999E+00
0.358147E+00  -.460335E+00  -.407747E+01  0.100000E+01  0.999998E+00
0.352442E+00  -.437072E+00  -.407747E+01  0.100000E+01  0.999995E+00
0.350000E+00  -.427115E+00  -.407747E+01  0.100000E+01  0.999994E+00
0.350000E+00  -.427115E+00  -.407747E+01  0.100000E+01  0.999994E+00
0.348779E+00  -.422137E+00  -.407747E+01  0.100000E+01  0.999992E+00
0.345926E+00  -.410505E+00  -.407747E+01  0.100000E+01  0.999989E+00
0.341498E+00  -.392450E+00  -.407747E+01  0.100000E+01  0.999980E+00
0.335568E+00  -.368268E+00  -.407747E+01  0.100000E+01  0.999954E+00
0.328232E+00  -.338357E+00  -.407747E+01  0.100000E+01  0.999875E+00
0.319612E+00  -.303208E+00  -.407747E+01  0.100000E+01  0.999595E+00
0.309848E+00  -.263398E+00  -.407747E+01  0.100000E+01  0.998461E+00
0.299102E+00  -.219582E+00  -.407747E+01  0.100000E+01  0.993343E+00
0.287550E+00  -.172478E+00  -.407747E+01  0.100000E+01  0.968497E+00
0.275381E+00  -.122860E+00  -.407747E+01  0.100000E+01  0.853403E+00
0.262796E+00  -.715421E-01  -.407747E+01  0.100000E+01  0.510108E+00
0.250000E+00  -.193680E-01  -.407747E+01  0.100000E+01  0.153241E+00
0.237204E+00  0.328061E-01  -.407747E+01  0.100000E+01  0.304944E-01
0.224619E+00  0.841236E-01  -.407747E+01  0.100000E+01  0.559456E-02
0.212450E+00  0.133742E+00  -.407747E+01  0.100000E+01  0.106420E-02
0.200898E+00  0.180846E+00  -.407747E+01  0.100000E+01  0.219429E-03
0.190152E+00  0.224662E+00  -.407747E+01  0.100000E+01  0.504842E-04
0.180388E+00  0.264472E+00  -.407747E+01  0.100000E+01  0.132838E-04
0.171768E+00  0.299621E+00  -.407747E+01  0.100000E+01  0.408661E-05
0.164432E+00  0.329532E+00  -.407747E+01  0.100000E+01  0.149863E-05
0.158502E+00  0.353714E+00  -.407747E+01  0.100000E+01  0.665993E-06
0.154074E+00  0.371769E+00  -.407747E+01  0.100000E+01  0.363479E-06
0.151221E+00  0.383401E+00  -.407747E+01  0.100000E+01  0.246072E-06
0.150000E+00  0.388379E+00  -.407747E+01  0.100000E+01  0.208231E-06
0.150000E+00  0.388379E+00  -.407747E+01  0.100000E+01  0.208231E-06
0.149389E+00  0.390869E+00  -.407747E+01  0.100000E+01  0.191553E-06
0.147963E+00  0.396684E+00  -.407747E+01  0.100000E+01  0.157609E-06
0.145749E+00  0.405712E+00  -.407747E+01  0.100000E+01  0.116435E-06
0.142784E+00  0.417803E+00  -.407747E+01  0.100000E+01  0.776198E-07
0.139116E+00  0.432758E+00  -.407747E+01  0.100000E+01  0.470042E-07
0.134806E+00  0.450333E+00  -.407747E+01  0.100000E+01  0.260709E-07
0.129924E+00  0.470238E+00  -.407747E+01  0.100000E+01  0.133731E-07
0.124551E+00  0.492146E+00  -.407747E+01  0.100000E+01  0.641394E-08
0.118775E+00  0.515698E+00  -.407747E+01  0.100000E+01  0.291123E-08
0.112691E+00  0.540507E+00  -.407747E+01  0.100000E+01  0.126683E-08
0.106398E+00  0.566166E+00  -.407747E+01  0.100000E+01  0.535777E-09
0.100000E+00  0.592253E+00  -.407747E+01  0.100000E+01  0.223363E-09
0.936021E-01  0.618340E+00  -.407747E+01  0.100000E+01  0.931191E-10
0.873093E-01  0.643999E+00  -.407747E+01  0.100000E+01  0.393826E-10
0.812249E-01  0.668808E+00  -.407747E+01  0.100000E+01  0.171375E-10
0.754488E-01  0.692360E+00  -.407747E+01  0.100000E+01  0.777856E-11
0.700758E-01  0.714268E+00  -.407747E+01  0.100000E+01  0.373074E-11
0.651941E-01  0.734173E+00  -.407747E+01  0.100000E+01  0.191369E-11
0.608840E-01  0.751747E+00  -.407747E+01  0.100000E+01  0.106143E-11
0.572162E-01  0.766703E+00  -.407747E+01  0.100000E+01  0.642764E-12
0.542509E-01  0.778794E+00  -.407747E+01  0.100000E+01  0.428491E-12
0.520368E-01  0.787821E+00  -.407747E+01  0.100000E+01  0.316525E-12
0.506105E-01  0.793637E+00  -.407747E+01  0.100000E+01  0.260458E-12
0.500000E-01  0.796126E+00  -.407747E+01  0.100000E+01  0.239586E-12
0.500000E-01  0.796126E+00  -.407747E+01  0.100000E+01  0.239586E-12
0.496947E-01  0.797371E+00  -.407747E+01  0.100000E+01  0.229816E-12
0.489816E-01  0.800279E+00  -.407747E+01  0.100000E+01  0.208444E-12
0.478746E-01  0.804793E+00  -.407747E+01  0.100000E+01  0.179134E-12
0.463919E-01  0.810838E+00  -.407747E+01  0.100000E+01  0.146272E-12
0.445580E-01  0.818316E+00  -.407747E+01  0.100000E+01  0.113853E-12
0.424029E-01  0.827103E+00  -.407747E+01  0.100000E+01  0.847655E-13
